Country	Referenced Country	Percentage
switzerland	brunei	0.0
switzerland	bulgaria	0.12458471760797342
switzerland	burkina faso	0.0
switzerland	cambodia	0.0
switzerland	cameroon	0.0
switzerland	canada	4.568106312292358
switzerland	cape verde	0.04152823920265781
switzerland	chile	0.0
switzerland	china	4.401993355481728
switzerland	colombia	0.08305647840531562
switzerland	costa rica	0.08305647840531562
switzerland	croatia	0.24916943521594684
switzerland	cuba	0.0
switzerland	cyprus	0.0
switzerland	czech republic	0.8305647840531561
switzerland	czechia	0.0
switzerland	denmark	1.1627906976744187
switzerland	djibouti	0.0
switzerland	ecuador	0.0
switzerland	egypt	0.12458471760797342
switzerland	equatorial guinea	0.0
switzerland	estonia	0.0
switzerland	ethiopia	0.0
switzerland	fiji	0.04152823920265781
switzerland	finland	0.872093023255814
switzerland	france	4.900332225913621
switzerland	gabon	0.0
switzerland	germany	8.430232558139535
switzerland	ghana	0.0
switzerland	greece	0.5398671096345515
switzerland	guadeloupe	0.08305647840531562
switzerland	guatemala	0.0
switzerland	guinea	0.0
switzerland	haiti	0.0
switzerland	hong kong	0.9136212624584718
switzerland	hungary	0.12458471760797342
switzerland	iceland	0.04152823920265781
switzerland	india	1.5365448504983388
switzerland	indonesia	0.0
switzerland	iran	0.12458471760797342
switzerland	iraq	0.0
switzerland	ireland	2.2425249169435215
switzerland	israel	1.951827242524917
switzerland	italy	3.4053156146179404
switzerland	jamaica	0.0
switzerland	japan	4.692691029900332
switzerland	jersey	0.7475083056478405
switzerland	jordan	0.12458471760797342
switzerland	kazakhstan	0.0
switzerland	kenya	0.0
switzerland	korea	0.04152823920265781
switzerland	kosovo	0.0
switzerland	kuwait	0.0
switzerland	kyrgyzstan	0.0
switzerland	latvia	0.12458471760797342
switzerland	lebanon	0.04152823920265781
switzerland	libya	0.0
switzerland	lithuania	0.0
switzerland	luxembourg	0.08305647840531562
switzerland	macau	0.0
switzerland	macedonia	0.0
switzerland	malaysia	0.04152823920265781
switzerland	malta	0.04152823920265781
switzerland	mauritius	0.0
switzerland	mexico	0.24916943521594684
switzerland	moldova	0.0
switzerland	mongolia	0.0
switzerland	morocco	0.0
switzerland	myanmar	0.0
switzerland	namibia	0.0
switzerland	nepal	0.0
switzerland	netherlands	2.284053156146179
switzerland	new zealand	0.04152823920265781
switzerland	niger	0.0
switzerland	nigeria	0.0
switzerland	north macedonia	0.0
switzerland	norway	0.20764119601328904
switzerland	oman	0.0
switzerland	pakistan	0.08305647840531562
switzerland	palestinian territory	0.0
switzerland	panama	0.04152823920265781
switzerland	paraguay	0.04152823920265781
switzerland	peru	0.0
switzerland	philippines	0.0
switzerland	poland	0.37375415282392027
switzerland	portugal	0.6644518272425249
switzerland	qatar	1.3704318936877076
switzerland	reunion	0.0
switzerland	romania	0.33222591362126247
switzerland	russia	1.079734219269103
switzerland	rwanda	0.0
switzerland	saint martin	0.0
switzerland	saudi arabia	0.0
switzerland	senegal	0.0
switzerland	serbia	0.0
switzerland	singapore	1.910299003322259
switzerland	slovakia	0.0
switzerland	slovenia	0.4152823920265781
switzerland	south africa	0.04152823920265781
switzerland	spain	2.159468438538206
switzerland	sri lanka	0.04152823920265781
switzerland	sweden	2.2425249169435215
switzerland	switzerland	9.8421926910299
switzerland	syria	0.0
switzerland	taiwan	0.37375415282392027
switzerland	thailand	0.04152823920265781
switzerland	togo	0.0
switzerland	tunisia	0.0
switzerland	turkey	0.37375415282392027
switzerland	uganda	0.0
switzerland	ukraine	0.0
switzerland	united arab emirates	0.0
switzerland	united kingdom	10.880398671096346
switzerland	united states	18.230897009966778
switzerland	uruguay	0.12458471760797342
switzerland	uzbekistan	0.0
switzerland	vietnam	0.04152823920265781
switzerland	yemen	0.0
switzerland	zambia	0.0
switzerland	zimbabwe	0.0
syria	algeria	0.0
syria	anguilla	0.0
syria	argentina	0.0
syria	armenia	0.0
syria	australia	0.0
syria	austria	0.0
syria	azerbaijan	0.0
syria	bahrain	0.0
syria	bangladesh	0.0
syria	belarus	0.0
syria	belgium	0.0
syria	bosnia and herzegovina	0.0
syria	botswana	0.0
syria	brazil	0.0
syria	brunei	0.0
syria	bulgaria	4.0
syria	burkina faso	0.0
syria	cambodia	0.0
syria	cameroon	0.0
syria	canada	4.0
syria	cape verde	0.0
syria	chile	0.0
syria	china	0.0
syria	colombia	0.0
syria	costa rica	0.0
syria	croatia	0.0
syria	cuba	0.0
syria	cyprus	0.0
syria	czech republic	0.0
syria	czechia	0.0
syria	denmark	8.0
syria	djibouti	0.0
syria	ecuador	0.0
syria	egypt	4.0
syria	equatorial guinea	0.0
syria	estonia	0.0
syria	ethiopia	0.0
syria	fiji	0.0
syria	finland	0.0
syria	france	0.0
syria	gabon	0.0
syria	germany	8.0
syria	ghana	0.0
syria	greece	4.0
syria	guadeloupe	0.0
syria	guatemala	0.0
syria	guinea	0.0
syria	haiti	0.0
syria	hong kong	0.0
syria	hungary	0.0
syria	iceland	0.0
syria	india	0.0
syria	indonesia	0.0
syria	iran	0.0
syria	iraq	0.0
syria	ireland	0.0
syria	israel	0.0
syria	italy	0.0
syria	jamaica	0.0
syria	japan	0.0
syria	jersey	0.0
syria	jordan	0.0
syria	kazakhstan	0.0
syria	kenya	0.0
syria	korea	0.0
syria	kosovo	0.0
syria	kuwait	0.0
syria	kyrgyzstan	0.0
syria	latvia	0.0
syria	lebanon	4.0
syria	libya	0.0
syria	lithuania	0.0
syria	luxembourg	0.0
syria	macau	0.0
syria	macedonia	0.0
syria	malaysia	0.0
syria	malta	0.0
syria	mauritius	0.0
syria	mexico	0.0
syria	moldova	0.0
syria	mongolia	0.0
syria	morocco	0.0
syria	myanmar	0.0
syria	namibia	0.0
syria	nepal	0.0
syria	netherlands	0.0
syria	new zealand	0.0
syria	niger	0.0
syria	nigeria	0.0
syria	north macedonia	0.0
syria	norway	8.0
syria	oman	0.0
syria	pakistan	0.0
syria	palestinian territory	0.0
syria	panama	0.0
syria	paraguay	0.0
syria	peru	0.0
syria	philippines	0.0
syria	poland	0.0
syria	portugal	0.0
syria	qatar	16.0
syria	reunion	0.0
syria	romania	0.0
syria	russia	0.0
syria	rwanda	0.0
syria	saint martin	0.0
syria	saudi arabia	0.0
syria	senegal	0.0
syria	serbia	0.0
syria	singapore	0.0
syria	slovakia	0.0
syria	slovenia	0.0
syria	south africa	0.0
syria	spain	0.0
syria	sri lanka	0.0
syria	sweden	0.0
syria	switzerland	0.0
syria	syria	0.0
syria	taiwan	0.0
syria	thailand	0.0
syria	togo	0.0
syria	tunisia	4.0
syria	turkey	4.0
syria	uganda	0.0
syria	ukraine	0.0
syria	united arab emirates	0.0
syria	united kingdom	12.0
syria	united states	20.0
syria	uruguay	0.0
syria	uzbekistan	0.0
syria	vietnam	0.0
syria	yemen	0.0
syria	zambia	0.0
syria	zimbabwe	0.0
taiwan	algeria	0.0
taiwan	anguilla	0.0
taiwan	argentina	0.0
taiwan	armenia	0.0
taiwan	australia	2.147887323943662
taiwan	austria	0.176056338028169
taiwan	azerbaijan	0.0
taiwan	bahrain	0.0
taiwan	bangladesh	0.0
taiwan	belarus	0.0
taiwan	belgium	0.49295774647887325
taiwan	bosnia and herzegovina	0.0
taiwan	botswana	0.0
taiwan	brazil	0.24647887323943662
taiwan	brunei	0.0
taiwan	bulgaria	0.035211267605633804
taiwan	burkina faso	0.0
taiwan	cambodia	0.0
taiwan	cameroon	0.0
taiwan	canada	5.492957746478873
taiwan	cape verde	0.035211267605633804
taiwan	chile	0.0
taiwan	china	9.014084507042254
taiwan	colombia	0.0
taiwan	costa rica	0.0
taiwan	croatia	0.035211267605633804
taiwan	cuba	0.0
taiwan	cyprus	0.0
taiwan	czech republic	0.28169014084507044
taiwan	czechia	0.0
taiwan	denmark	0.4225352112676056
taiwan	djibouti	0.0
taiwan	ecuador	0.0
taiwan	egypt	0.14084507042253522
taiwan	equatorial guinea	0.0
taiwan	estonia	0.0
taiwan	ethiopia	0.0
taiwan	fiji	0.0
taiwan	finland	0.24647887323943662
taiwan	france	2.359154929577465
taiwan	gabon	0.0
taiwan	germany	6.76056338028169
taiwan	ghana	0.0
taiwan	greece	0.352112676056338
taiwan	guadeloupe	0.0
taiwan	guatemala	0.0
taiwan	guinea	0.0
taiwan	haiti	0.0
taiwan	hong kong	2.3943661971830985
taiwan	hungary	0.035211267605633804
taiwan	iceland	0.035211267605633804
taiwan	india	1.1619718309859155
taiwan	indonesia	0.035211267605633804
taiwan	iran	0.14084507042253522
taiwan	iraq	0.0
taiwan	ireland	1.1267605633802817
taiwan	israel	2.147887323943662
taiwan	italy	2.288732394366197
taiwan	jamaica	0.0
taiwan	japan	5.915492957746479
taiwan	jersey	0.28169014084507044
taiwan	jordan	0.0
taiwan	kazakhstan	0.0
taiwan	kenya	0.0
taiwan	korea	0.6690140845070423
taiwan	kosovo	0.0
taiwan	kuwait	0.0
taiwan	kyrgyzstan	0.0
taiwan	latvia	0.0
taiwan	lebanon	0.07042253521126761
taiwan	libya	0.0
taiwan	lithuania	0.0
taiwan	luxembourg	0.0
taiwan	macau	0.0
taiwan	macedonia	0.0
taiwan	malaysia	0.035211267605633804
taiwan	malta	0.035211267605633804
taiwan	mauritius	0.0
taiwan	mexico	0.07042253521126761
taiwan	moldova	0.1056338028169014
taiwan	mongolia	0.0
taiwan	morocco	0.0
taiwan	myanmar	0.0
taiwan	namibia	0.0
taiwan	nepal	0.0
taiwan	netherlands	0.6690140845070423
taiwan	new zealand	0.4225352112676056
taiwan	niger	0.0
taiwan	nigeria	0.0
taiwan	north macedonia	0.0
taiwan	norway	0.24647887323943662
taiwan	oman	0.0
taiwan	pakistan	0.035211267605633804
taiwan	palestinian territory	0.0
taiwan	panama	0.07042253521126761
taiwan	paraguay	0.0
taiwan	peru	0.035211267605633804
taiwan	philippines	0.035211267605633804
taiwan	poland	0.035211267605633804
taiwan	portugal	0.6338028169014085
taiwan	qatar	0.528169014084507
taiwan	reunion	0.0
taiwan	romania	0.035211267605633804
taiwan	russia	0.24647887323943662
taiwan	rwanda	0.0
taiwan	saint martin	0.0
taiwan	saudi arabia	0.0
taiwan	senegal	0.0
taiwan	serbia	0.0
taiwan	singapore	3.6619718309859155
taiwan	slovakia	0.0
taiwan	slovenia	0.07042253521126761
taiwan	south africa	0.07042253521126761
taiwan	spain	0.9507042253521126
taiwan	sri lanka	0.0
taiwan	sweden	0.8802816901408451
taiwan	switzerland	0.28169014084507044
taiwan	syria	0.0
taiwan	taiwan	15.45774647887324
taiwan	thailand	0.2112676056338028
taiwan	togo	0.0
taiwan	tunisia	0.0
taiwan	turkey	0.176056338028169
taiwan	uganda	0.0
taiwan	ukraine	0.0
taiwan	united arab emirates	0.1056338028169014
taiwan	united kingdom	8.450704225352112
taiwan	united states	21.830985915492956
taiwan	uruguay	0.035211267605633804
taiwan	uzbekistan	0.0
taiwan	vietnam	0.035211267605633804
taiwan	yemen	0.0
taiwan	zambia	0.0
taiwan	zimbabwe	0.0
thailand	algeria	0.4329004329004329
thailand	anguilla	0.0
thailand	argentina	0.0
thailand	armenia	0.0
thailand	australia	3.0303030303030303
thailand	austria	0.0
thailand	azerbaijan	0.0
thailand	bahrain	0.0
thailand	bangladesh	0.0
thailand	belarus	0.0
thailand	belgium	0.4329004329004329
thailand	bosnia and herzegovina	0.0
thailand	botswana	0.0
thailand	brazil	0.4329004329004329
thailand	brunei	0.0
thailand	bulgaria	0.0
thailand	burkina faso	0.0
thailand	cambodia	0.4329004329004329
thailand	cameroon	0.0
thailand	canada	1.7316017316017316
thailand	cape verde	0.0
thailand	chile	0.0
thailand	china	5.627705627705628
thailand	colombia	0.4329004329004329
thailand	costa rica	0.0
thailand	croatia	0.0
thailand	cuba	0.0
thailand	cyprus	0.0
thailand	czech republic	0.0
thailand	czechia	0.0
thailand	denmark	0.0
thailand	djibouti	0.0
thailand	ecuador	0.4329004329004329
thailand	egypt	0.0
thailand	equatorial guinea	0.0
thailand	estonia	0.0
thailand	ethiopia	0.0
thailand	fiji	0.0
thailand	finland	0.0
thailand	france	2.5974025974025974
thailand	gabon	0.0
thailand	germany	7.359307359307359
thailand	ghana	0.0
thailand	greece	0.0
thailand	guadeloupe	0.0
thailand	guatemala	0.0
thailand	guinea	0.0
thailand	haiti	0.0
thailand	hong kong	1.2987012987012987
thailand	hungary	0.0
thailand	iceland	0.4329004329004329
thailand	india	1.2987012987012987
thailand	indonesia	1.2987012987012987
thailand	iran	0.0
thailand	iraq	0.0
thailand	ireland	1.2987012987012987
thailand	israel	0.4329004329004329
thailand	italy	1.2987012987012987
thailand	jamaica	0.0
thailand	japan	10.822510822510823
thailand	jersey	0.4329004329004329
thailand	jordan	0.0
thailand	kazakhstan	0.0
thailand	kenya	0.0
thailand	korea	0.4329004329004329
thailand	kosovo	0.0
thailand	kuwait	0.0
thailand	kyrgyzstan	0.0
thailand	latvia	0.0
thailand	lebanon	0.0
thailand	libya	0.0
thailand	lithuania	0.0
thailand	luxembourg	0.0
thailand	macau	0.0
thailand	macedonia	0.0
thailand	malaysia	0.4329004329004329
thailand	malta	0.0
thailand	mauritius	0.0
thailand	mexico	0.4329004329004329
thailand	moldova	0.0
thailand	mongolia	0.8658008658008658
thailand	morocco	0.0
thailand	myanmar	0.0
thailand	namibia	0.0
thailand	nepal	0.0
thailand	netherlands	0.8658008658008658
thailand	new zealand	0.4329004329004329
thailand	niger	0.0
thailand	nigeria	0.0
thailand	north macedonia	0.0
thailand	norway	0.4329004329004329
thailand	oman	0.0
thailand	pakistan	0.4329004329004329
thailand	palestinian territory	0.0
thailand	panama	0.0
thailand	paraguay	0.0
thailand	peru	0.0
thailand	philippines	0.0
thailand	poland	0.0
thailand	portugal	0.4329004329004329
thailand	qatar	0.8658008658008658
thailand	reunion	0.0
thailand	romania	0.0
thailand	russia	0.0
thailand	rwanda	0.0
thailand	saint martin	0.0
thailand	saudi arabia	0.0
thailand	senegal	0.0
thailand	serbia	0.0
thailand	singapore	3.896103896103896
thailand	slovakia	0.0
thailand	slovenia	0.0
thailand	south africa	0.0
thailand	spain	0.8658008658008658
thailand	sri lanka	0.0
thailand	sweden	2.1645021645021645
thailand	switzerland	0.4329004329004329
thailand	syria	0.0
thailand	taiwan	1.7316017316017316
thailand	thailand	9.956709956709958
thailand	togo	0.0
thailand	tunisia	0.4329004329004329
thailand	turkey	0.8658008658008658
thailand	uganda	0.0
thailand	ukraine	0.0
thailand	united arab emirates	0.0
thailand	united kingdom	8.658008658008658
thailand	united states	23.80952380952381
thailand	uruguay	0.0
thailand	uzbekistan	0.0
thailand	vietnam	0.0
thailand	yemen	0.0
thailand	zambia	0.0
thailand	zimbabwe	0.0
togo	algeria	0.0
togo	anguilla	0.0
togo	argentina	0.0
togo	armenia	0.0
togo	australia	0.0
togo	austria	0.0
togo	azerbaijan	0.0
togo	bahrain	0.0
togo	bangladesh	0.0
togo	belarus	0.0
togo	belgium	0.0
togo	bosnia and herzegovina	0.0
togo	botswana	0.0
togo	brazil	0.0
togo	brunei	0.0
togo	bulgaria	0.0
togo	burkina faso	0.0
togo	cambodia	0.0
togo	cameroon	0.0
togo	canada	0.0
togo	cape verde	0.0
togo	chile	0.0
togo	china	0.0
togo	colombia	0.0
togo	costa rica	0.0
togo	croatia	0.0
togo	cuba	0.0
togo	cyprus	0.0
togo	czech republic	0.0
togo	czechia	0.0
togo	denmark	0.0
togo	djibouti	0.0
togo	ecuador	0.0
togo	egypt	0.0
togo	equatorial guinea	0.0
togo	estonia	0.0
togo	ethiopia	0.0
togo	fiji	0.0
togo	finland	0.0
togo	france	0.0
togo	gabon	0.0
togo	germany	50.0
togo	ghana	0.0
togo	greece	0.0
togo	guadeloupe	0.0
togo	guatemala	0.0
togo	guinea	0.0
togo	haiti	0.0
togo	hong kong	0.0
togo	hungary	0.0
togo	iceland	0.0
togo	india	0.0
togo	indonesia	0.0
togo	iran	0.0
togo	iraq	0.0
togo	ireland	0.0
togo	israel	0.0
togo	italy	0.0
togo	jamaica	0.0
togo	japan	0.0
togo	jersey	0.0
togo	jordan	0.0
togo	kazakhstan	0.0
togo	kenya	0.0
togo	korea	0.0
togo	kosovo	0.0
togo	kuwait	0.0
togo	kyrgyzstan	0.0
togo	latvia	0.0
togo	lebanon	0.0
togo	libya	0.0
togo	lithuania	0.0
togo	luxembourg	0.0
togo	macau	0.0
togo	macedonia	0.0
togo	malaysia	0.0
togo	malta	0.0
togo	mauritius	0.0
togo	mexico	0.0
togo	moldova	0.0
togo	mongolia	0.0
togo	morocco	0.0
togo	myanmar	0.0
togo	namibia	0.0
togo	nepal	0.0
togo	netherlands	0.0
togo	new zealand	0.0
togo	niger	0.0
togo	nigeria	0.0
togo	north macedonia	0.0
togo	norway	0.0
togo	oman	0.0
togo	pakistan	0.0
togo	palestinian territory	0.0
togo	panama	0.0
togo	paraguay	0.0
togo	peru	0.0
togo	philippines	0.0
togo	poland	0.0
togo	portugal	0.0
togo	qatar	0.0
togo	reunion	0.0
togo	romania	0.0
togo	russia	0.0
togo	rwanda	0.0
togo	saint martin	0.0
togo	saudi arabia	0.0
togo	senegal	0.0
togo	serbia	0.0
togo	singapore	0.0
togo	slovakia	0.0
togo	slovenia	0.0
togo	south africa	0.0
togo	spain	0.0
togo	sri lanka	0.0
togo	sweden	0.0
togo	switzerland	0.0
togo	syria	0.0
togo	taiwan	0.0
togo	thailand	0.0
togo	togo	0.0
togo	tunisia	0.0
togo	turkey	0.0
togo	uganda	0.0
togo	ukraine	0.0
togo	united arab emirates	0.0
togo	united kingdom	0.0
togo	united states	50.0
togo	uruguay	0.0
togo	uzbekistan	0.0
togo	vietnam	0.0
togo	yemen	0.0
togo	zambia	0.0
togo	zimbabwe	0.0
tunisia	algeria	1.6877637130801688
tunisia	anguilla	0.0
tunisia	argentina	0.0
tunisia	armenia	0.0
tunisia	australia	1.2658227848101267
tunisia	austria	0.0
tunisia	azerbaijan	0.0
tunisia	bahrain	1.2658227848101267
tunisia	bangladesh	0.0
tunisia	belarus	0.0
tunisia	belgium	1.2658227848101267
tunisia	bosnia and herzegovina	0.0
tunisia	botswana	0.0
tunisia	brazil	0.4219409282700422
tunisia	brunei	0.0
tunisia	bulgaria	0.8438818565400844
tunisia	burkina faso	0.0
tunisia	cambodia	0.0
tunisia	cameroon	0.0
tunisia	canada	3.7974683544303796
tunisia	cape verde	0.0
tunisia	chile	0.0
tunisia	china	1.2658227848101267
tunisia	colombia	0.0
tunisia	costa rica	0.0
tunisia	croatia	0.4219409282700422
tunisia	cuba	0.0
tunisia	cyprus	0.0
tunisia	czech republic	1.2658227848101267
tunisia	czechia	0.0
tunisia	denmark	1.2658227848101267
tunisia	djibouti	0.0
tunisia	ecuador	0.0
tunisia	egypt	2.9535864978902953
tunisia	equatorial guinea	0.0
tunisia	estonia	0.0
tunisia	ethiopia	0.0
tunisia	fiji	0.0
tunisia	finland	0.4219409282700422
tunisia	france	6.329113924050633
tunisia	gabon	0.0
tunisia	germany	5.9071729957805905
tunisia	ghana	0.0
tunisia	greece	0.4219409282700422
tunisia	guadeloupe	0.0
tunisia	guatemala	0.0
tunisia	guinea	0.0
tunisia	haiti	0.0
tunisia	hong kong	0.4219409282700422
tunisia	hungary	0.0
tunisia	iceland	0.0
tunisia	india	0.4219409282700422
tunisia	indonesia	0.0
tunisia	iran	0.0
tunisia	iraq	0.4219409282700422
tunisia	ireland	0.8438818565400844
tunisia	israel	1.2658227848101267
tunisia	italy	3.7974683544303796
tunisia	jamaica	0.0
tunisia	japan	4.219409282700422
tunisia	jersey	0.0
tunisia	jordan	0.8438818565400844
tunisia	kazakhstan	0.0
tunisia	kenya	0.0
tunisia	korea	0.0
tunisia	kosovo	0.0
tunisia	kuwait	0.4219409282700422
tunisia	kyrgyzstan	0.0
tunisia	latvia	0.0
tunisia	lebanon	2.109704641350211
tunisia	libya	0.4219409282700422
tunisia	lithuania	0.0
tunisia	luxembourg	0.0
tunisia	macau	0.0
tunisia	macedonia	0.0
tunisia	malaysia	0.0
tunisia	malta	0.0
tunisia	mauritius	0.0
tunisia	mexico	0.4219409282700422
tunisia	moldova	0.0
tunisia	mongolia	0.0
tunisia	morocco	2.109704641350211
tunisia	myanmar	0.0
tunisia	namibia	0.0
tunisia	nepal	0.0
tunisia	netherlands	1.2658227848101267
tunisia	new zealand	0.4219409282700422
tunisia	niger	0.0
tunisia	nigeria	0.4219409282700422
tunisia	north macedonia	0.0
tunisia	norway	0.4219409282700422
tunisia	oman	0.4219409282700422
tunisia	pakistan	0.0
tunisia	palestinian territory	0.0
tunisia	panama	0.0
tunisia	paraguay	0.0
tunisia	peru	0.0
tunisia	philippines	0.0
tunisia	poland	0.0
tunisia	portugal	0.8438818565400844
tunisia	qatar	6.751054852320675
tunisia	reunion	0.0
tunisia	romania	0.8438818565400844
tunisia	russia	0.0
tunisia	rwanda	0.0
tunisia	saint martin	0.0
tunisia	saudi arabia	0.4219409282700422
tunisia	senegal	0.0
tunisia	serbia	0.0
tunisia	singapore	0.8438818565400844
tunisia	slovakia	0.0
tunisia	slovenia	0.4219409282700422
tunisia	south africa	0.0
tunisia	spain	2.9535864978902953
tunisia	sri lanka	0.0
tunisia	sweden	0.4219409282700422
tunisia	switzerland	1.2658227848101267
tunisia	syria	0.4219409282700422
tunisia	taiwan	0.0
tunisia	thailand	0.0
tunisia	togo	0.0
tunisia	tunisia	5.9071729957805905
tunisia	turkey	1.2658227848101267
tunisia	uganda	0.0
tunisia	ukraine	0.0
tunisia	united arab emirates	1.6877637130801688
tunisia	united kingdom	6.329113924050633
tunisia	united states	17.72151898734177
tunisia	uruguay	0.0
tunisia	uzbekistan	0.0
tunisia	vietnam	0.0
tunisia	yemen	0.4219409282700422
tunisia	zambia	0.0
tunisia	zimbabwe	0.0
turkey	algeria	0.0
turkey	anguilla	0.0
turkey	argentina	0.10775862068965517
turkey	armenia	0.0
turkey	australia	2.6939655172413794
turkey	austria	0.21551724137931033
turkey	azerbaijan	0.0
turkey	bahrain	0.0
turkey	bangladesh	0.0
turkey	belarus	0.0
turkey	belgium	1.0775862068965518
turkey	bosnia and herzegovina	0.0
turkey	botswana	0.0
turkey	brazil	0.10775862068965517
turkey	brunei	0.0
turkey	bulgaria	0.3232758620689655
turkey	burkina faso	0.0
turkey	cambodia	0.0
turkey	cameroon	0.0
turkey	canada	3.2327586206896552
turkey	cape verde	0.0
turkey	chile	0.10775862068965517
turkey	china	3.125
turkey	colombia	0.0
turkey	costa rica	0.0
turkey	croatia	0.0
turkey	cuba	0.0
turkey	cyprus	0.0
turkey	czech republic	1.4008620689655173
turkey	czechia	0.3232758620689655
turkey	denmark	0.9698275862068966
turkey	djibouti	0.0
turkey	ecuador	0.0
turkey	egypt	0.43103448275862066
turkey	equatorial guinea	0.0
turkey	estonia	0.0
turkey	ethiopia	0.10775862068965517
turkey	fiji	0.10775862068965517
turkey	finland	2.0474137931034484
turkey	france	3.2327586206896552
turkey	gabon	0.0
turkey	germany	7.543103448275862
turkey	ghana	0.0
turkey	greece	0.9698275862068966
turkey	guadeloupe	0.0
turkey	guatemala	0.0
turkey	guinea	0.0
turkey	haiti	0.0
turkey	hong kong	0.21551724137931033
turkey	hungary	0.5387931034482759
turkey	iceland	0.10775862068965517
turkey	india	0.9698275862068966
turkey	indonesia	0.21551724137931033
turkey	iran	0.10775862068965517
turkey	iraq	0.0
turkey	ireland	1.9396551724137931
turkey	israel	2.1551724137931036
turkey	italy	3.9870689655172415
turkey	jamaica	0.0
turkey	japan	2.9094827586206895
turkey	jersey	0.0
turkey	jordan	0.0
turkey	kazakhstan	0.21551724137931033
turkey	kenya	0.0
turkey	korea	0.21551724137931033
turkey	kosovo	0.0
turkey	kuwait	0.0
turkey	kyrgyzstan	0.10775862068965517
turkey	latvia	0.0
turkey	lebanon	0.10775862068965517
turkey	libya	0.0
turkey	lithuania	0.3232758620689655
turkey	luxembourg	0.21551724137931033
turkey	macau	0.0
turkey	macedonia	0.10775862068965517
turkey	malaysia	0.0
turkey	malta	0.5387931034482759
turkey	mauritius	0.0
turkey	mexico	0.10775862068965517
turkey	moldova	0.0
turkey	mongolia	0.10775862068965517
turkey	morocco	0.10775862068965517
turkey	myanmar	0.0
turkey	namibia	0.0
turkey	nepal	0.0
turkey	netherlands	1.4008620689655173
turkey	new zealand	0.5387931034482759
turkey	niger	0.0
turkey	nigeria	0.0
turkey	north macedonia	0.0
turkey	norway	1.1853448275862069
turkey	oman	0.0
turkey	pakistan	0.0
turkey	palestinian territory	0.0
turkey	panama	0.0
turkey	paraguay	0.0
turkey	peru	0.10775862068965517
turkey	philippines	0.0
turkey	poland	0.3232758620689655
turkey	portugal	0.3232758620689655
turkey	qatar	1.4008620689655173
turkey	reunion	0.0
turkey	romania	0.43103448275862066
turkey	russia	0.0
turkey	rwanda	0.0
turkey	saint martin	0.0
turkey	saudi arabia	0.0
turkey	senegal	0.0
turkey	serbia	0.0
turkey	singapore	1.831896551724138
turkey	slovakia	0.0
turkey	slovenia	0.646551724137931
turkey	south africa	0.3232758620689655
turkey	spain	2.2629310344827585
turkey	sri lanka	0.0
turkey	sweden	3.663793103448276
turkey	switzerland	1.1853448275862069
turkey	syria	0.0
turkey	taiwan	0.43103448275862066
turkey	thailand	0.21551724137931033
turkey	togo	0.0
turkey	tunisia	0.3232758620689655
turkey	turkey	12.068965517241379
turkey	uganda	0.0
turkey	ukraine	0.0
turkey	united arab emirates	0.5387931034482759
turkey	united kingdom	10.129310344827585
turkey	united states	17.13362068965517
turkey	uruguay	0.0
turkey	uzbekistan	0.0
turkey	vietnam	0.10775862068965517
turkey	yemen	0.0
turkey	zambia	0.0
turkey	zimbabwe	0.0
uganda	algeria	0.0
uganda	anguilla	0.0
uganda	argentina	0.0
uganda	armenia	0.0
uganda	australia	0.0
uganda	austria	0.0
uganda	azerbaijan	0.0
uganda	bahrain	0.0
uganda	bangladesh	0.0
uganda	belarus	0.0
uganda	belgium	3.5714285714285716
uganda	bosnia and herzegovina	0.0
uganda	botswana	0.0
uganda	brazil	0.0
uganda	brunei	0.0
uganda	bulgaria	0.0
uganda	burkina faso	0.0
uganda	cambodia	0.0
uganda	cameroon	0.0
uganda	canada	0.0
uganda	cape verde	0.0
uganda	chile	0.0
uganda	china	3.5714285714285716
uganda	colombia	0.0
uganda	costa rica	0.0
uganda	croatia	0.0
uganda	cuba	0.0
uganda	cyprus	0.0
uganda	czech republic	3.5714285714285716
uganda	czechia	0.0
uganda	denmark	3.5714285714285716
uganda	djibouti	0.0
uganda	ecuador	0.0
uganda	egypt	0.0
uganda	equatorial guinea	0.0
uganda	estonia	0.0
uganda	ethiopia	3.5714285714285716
uganda	fiji	0.0
uganda	finland	3.5714285714285716
uganda	france	10.714285714285714
uganda	gabon	0.0
uganda	germany	7.142857142857143
uganda	ghana	0.0
uganda	greece	0.0
uganda	guadeloupe	0.0
uganda	guatemala	0.0
uganda	guinea	0.0
uganda	haiti	0.0
uganda	hong kong	0.0
uganda	hungary	0.0
uganda	iceland	0.0
uganda	india	3.5714285714285716
uganda	indonesia	0.0
uganda	iran	0.0
uganda	iraq	0.0
uganda	ireland	0.0
uganda	israel	0.0
uganda	italy	0.0
uganda	jamaica	0.0
uganda	japan	3.5714285714285716
uganda	jersey	0.0
uganda	jordan	0.0
uganda	kazakhstan	0.0
uganda	kenya	3.5714285714285716
uganda	korea	0.0
uganda	kosovo	0.0
uganda	kuwait	0.0
uganda	kyrgyzstan	0.0
uganda	latvia	0.0
uganda	lebanon	0.0
uganda	libya	0.0
uganda	lithuania	0.0
uganda	luxembourg	0.0
uganda	macau	0.0
uganda	macedonia	0.0
uganda	malaysia	0.0
uganda	malta	0.0
uganda	mauritius	0.0
uganda	mexico	0.0
uganda	moldova	0.0
uganda	mongolia	0.0
