Country	Referenced Country	Percentage
germany	thailand	0.0
germany	tunisia	0.0
germany	turkey	0.0
germany	ukraine	0.0
germany	united kingdom	12.37458193979933
germany	united states	31.77257525083612
germany	vietnam	0.0
greece	argentina	0.0
greece	australia	0.0
greece	austria	0.0
greece	bahrain	0.0
greece	bangladesh	0.0
greece	belgium	0.0
greece	brazil	0.0
greece	brunei	0.0
greece	bulgaria	0.0
greece	cambodia	0.0
greece	canada	6.976744186046512
greece	chile	0.0
greece	china	0.0
greece	colombia	0.0
greece	costa rica	0.0
greece	croatia	0.0
greece	cyprus	0.0
greece	czech republic	0.0
greece	czechia	0.0
greece	denmark	0.0
greece	ecuador	0.0
greece	egypt	0.0
greece	estonia	0.0
greece	ethiopia	0.0
greece	finland	4.651162790697675
greece	france	6.976744186046512
greece	germany	4.651162790697675
greece	greece	6.976744186046512
greece	guatemala	0.0
greece	guinea	0.0
greece	haiti	0.0
greece	hong kong	0.0
greece	hungary	0.0
greece	india	0.0
greece	indonesia	0.0
greece	iran	0.0
greece	ireland	0.0
greece	israel	2.3255813953488373
greece	italy	9.30232558139535
greece	japan	11.627906976744185
greece	jersey	0.0
greece	kazakhstan	0.0
greece	korea	0.0
greece	kosovo	0.0
greece	kuwait	0.0
greece	luxembourg	2.3255813953488373
greece	malaysia	0.0
greece	mexico	0.0
greece	moldova	0.0
greece	mongolia	0.0
greece	morocco	0.0
greece	nepal	0.0
greece	netherlands	2.3255813953488373
greece	new zealand	0.0
greece	niger	0.0
greece	nigeria	0.0
greece	north macedonia	0.0
greece	norway	0.0
greece	pakistan	0.0
greece	panama	0.0
greece	peru	0.0
greece	philippines	0.0
greece	poland	0.0
greece	portugal	0.0
greece	reunion	0.0
greece	romania	0.0
greece	russia	0.0
greece	saint martin	0.0
greece	saudi arabia	0.0
greece	singapore	0.0
greece	slovenia	0.0
greece	south africa	0.0
greece	spain	0.0
greece	sweden	2.3255813953488373
greece	switzerland	2.3255813953488373
greece	taiwan	2.3255813953488373
greece	thailand	0.0
greece	tunisia	0.0
greece	turkey	0.0
greece	ukraine	0.0
greece	united kingdom	9.30232558139535
greece	united states	25.58139534883721
greece	vietnam	0.0
guatemala	argentina	0.0
guatemala	australia	0.0
guatemala	austria	0.0
guatemala	bahrain	0.0
guatemala	bangladesh	0.0
guatemala	belgium	0.0
guatemala	brazil	0.0
guatemala	brunei	0.0
guatemala	bulgaria	0.0
guatemala	cambodia	0.0
guatemala	canada	0.0
guatemala	chile	0.0
guatemala	china	0.0
guatemala	colombia	0.0
guatemala	costa rica	0.0
guatemala	croatia	0.0
guatemala	cyprus	0.0
guatemala	czech republic	0.0
guatemala	czechia	0.0
guatemala	denmark	0.0
guatemala	ecuador	0.0
guatemala	egypt	0.0
guatemala	estonia	0.0
guatemala	ethiopia	0.0
guatemala	finland	0.0
guatemala	france	0.0
guatemala	germany	0.0
guatemala	greece	0.0
guatemala	guatemala	0.0
guatemala	guinea	0.0
guatemala	haiti	0.0
guatemala	hong kong	0.0
guatemala	hungary	0.0
guatemala	india	0.0
guatemala	indonesia	0.0
guatemala	iran	0.0
guatemala	ireland	0.0
guatemala	israel	0.0
guatemala	italy	0.0
guatemala	japan	0.0
guatemala	jersey	0.0
guatemala	kazakhstan	0.0
guatemala	korea	0.0
guatemala	kosovo	0.0
guatemala	kuwait	0.0
guatemala	luxembourg	0.0
guatemala	malaysia	0.0
guatemala	mexico	0.0
guatemala	moldova	0.0
guatemala	mongolia	0.0
guatemala	morocco	0.0
guatemala	nepal	0.0
guatemala	netherlands	0.0
guatemala	new zealand	0.0
guatemala	niger	0.0
guatemala	nigeria	0.0
guatemala	north macedonia	0.0
guatemala	norway	0.0
guatemala	pakistan	0.0
guatemala	panama	0.0
guatemala	peru	0.0
guatemala	philippines	0.0
guatemala	poland	0.0
guatemala	portugal	0.0
guatemala	reunion	0.0
guatemala	romania	0.0
guatemala	russia	0.0
guatemala	saint martin	0.0
guatemala	saudi arabia	0.0
guatemala	singapore	0.0
guatemala	slovenia	0.0
guatemala	south africa	0.0
guatemala	spain	0.0
guatemala	sweden	0.0
guatemala	switzerland	0.0
guatemala	taiwan	0.0
guatemala	thailand	0.0
guatemala	tunisia	0.0
guatemala	turkey	0.0
guatemala	ukraine	0.0
guatemala	united kingdom	0.0
guatemala	united states	100.0
guatemala	vietnam	0.0
guinea	argentina	0.0
guinea	australia	0.0
guinea	austria	0.0
guinea	bahrain	0.0
guinea	bangladesh	0.0
guinea	belgium	0.0
guinea	brazil	0.0
guinea	brunei	0.0
guinea	bulgaria	0.0
guinea	cambodia	0.0
guinea	canada	0.0
guinea	chile	0.0
guinea	china	0.0
guinea	colombia	0.0
guinea	costa rica	0.0
guinea	croatia	0.0
guinea	cyprus	0.0
guinea	czech republic	0.0
guinea	czechia	0.0
guinea	denmark	0.0
guinea	ecuador	0.0
guinea	egypt	0.0
guinea	estonia	0.0
guinea	ethiopia	0.0
guinea	finland	0.0
guinea	france	0.0
guinea	germany	0.0
guinea	greece	0.0
guinea	guatemala	0.0
guinea	guinea	0.0
guinea	haiti	0.0
guinea	hong kong	0.0
guinea	hungary	0.0
guinea	india	0.0
guinea	indonesia	0.0
guinea	iran	0.0
guinea	ireland	0.0
guinea	israel	0.0
guinea	italy	0.0
guinea	japan	0.0
guinea	jersey	0.0
guinea	kazakhstan	0.0
guinea	korea	0.0
guinea	kosovo	0.0
guinea	kuwait	0.0
guinea	luxembourg	0.0
guinea	malaysia	0.0
guinea	mexico	0.0
guinea	moldova	0.0
guinea	mongolia	0.0
guinea	morocco	0.0
guinea	nepal	0.0
guinea	netherlands	0.0
guinea	new zealand	0.0
guinea	niger	0.0
guinea	nigeria	0.0
guinea	north macedonia	0.0
guinea	norway	0.0
guinea	pakistan	0.0
guinea	panama	0.0
guinea	peru	0.0
guinea	philippines	0.0
guinea	poland	0.0
guinea	portugal	0.0
guinea	reunion	0.0
guinea	romania	0.0
guinea	russia	0.0
guinea	saint martin	0.0
guinea	saudi arabia	0.0
guinea	singapore	0.0
guinea	slovenia	0.0
guinea	south africa	0.0
guinea	spain	0.0
guinea	sweden	0.0
guinea	switzerland	0.0
guinea	taiwan	0.0
guinea	thailand	0.0
guinea	tunisia	0.0
guinea	turkey	0.0
guinea	ukraine	0.0
guinea	united kingdom	0.0
guinea	united states	0.0
guinea	vietnam	0.0
haiti	argentina	0.0
haiti	australia	0.0
haiti	austria	0.0
haiti	bahrain	0.0
haiti	bangladesh	0.0
haiti	belgium	0.0
haiti	brazil	0.0
haiti	brunei	0.0
haiti	bulgaria	0.0
haiti	cambodia	0.0
haiti	canada	0.0
haiti	chile	0.0
haiti	china	0.0
haiti	colombia	0.0
haiti	costa rica	0.0
haiti	croatia	0.0
haiti	cyprus	0.0
haiti	czech republic	0.0
haiti	czechia	0.0
haiti	denmark	0.0
haiti	ecuador	0.0
haiti	egypt	0.0
haiti	estonia	0.0
haiti	ethiopia	0.0
haiti	finland	0.0
haiti	france	0.0
haiti	germany	0.0
haiti	greece	0.0
haiti	guatemala	0.0
haiti	guinea	0.0
haiti	haiti	0.0
haiti	hong kong	0.0
haiti	hungary	0.0
haiti	india	0.0
haiti	indonesia	0.0
haiti	iran	0.0
haiti	ireland	0.0
haiti	israel	0.0
haiti	italy	0.0
haiti	japan	0.0
haiti	jersey	0.0
haiti	kazakhstan	0.0
haiti	korea	0.0
haiti	kosovo	0.0
haiti	kuwait	0.0
haiti	luxembourg	0.0
haiti	malaysia	0.0
haiti	mexico	0.0
haiti	moldova	0.0
haiti	mongolia	0.0
haiti	morocco	0.0
haiti	nepal	0.0
haiti	netherlands	0.0
haiti	new zealand	0.0
haiti	niger	0.0
haiti	nigeria	0.0
haiti	north macedonia	0.0
haiti	norway	0.0
haiti	pakistan	0.0
haiti	panama	0.0
haiti	peru	0.0
haiti	philippines	0.0
haiti	poland	0.0
haiti	portugal	0.0
haiti	reunion	0.0
haiti	romania	0.0
haiti	russia	0.0
haiti	saint martin	0.0
haiti	saudi arabia	0.0
haiti	singapore	0.0
haiti	slovenia	0.0
haiti	south africa	0.0
haiti	spain	0.0
haiti	sweden	0.0
haiti	switzerland	0.0
haiti	taiwan	0.0
haiti	thailand	0.0
haiti	tunisia	0.0
haiti	turkey	0.0
haiti	ukraine	0.0
haiti	united kingdom	0.0
haiti	united states	0.0
haiti	vietnam	0.0
hong kong	argentina	0.0
hong kong	australia	0.0
hong kong	austria	0.0
hong kong	bahrain	0.0
hong kong	bangladesh	0.0
hong kong	belgium	0.0
hong kong	brazil	0.0
hong kong	brunei	0.0
hong kong	bulgaria	7.142857142857143
hong kong	cambodia	0.0
hong kong	canada	7.142857142857143
hong kong	chile	0.0
hong kong	china	7.142857142857143
hong kong	colombia	0.0
hong kong	costa rica	0.0
hong kong	croatia	0.0
hong kong	cyprus	0.0
hong kong	czech republic	0.0
hong kong	czechia	0.0
hong kong	denmark	0.0
hong kong	ecuador	0.0
hong kong	egypt	0.0
hong kong	estonia	0.0
hong kong	ethiopia	0.0
hong kong	finland	0.0
hong kong	france	0.0
hong kong	germany	14.285714285714286
hong kong	greece	0.0
hong kong	guatemala	0.0
hong kong	guinea	0.0
hong kong	haiti	0.0
hong kong	hong kong	7.142857142857143
hong kong	hungary	0.0
hong kong	india	0.0
hong kong	indonesia	0.0
hong kong	iran	0.0
hong kong	ireland	0.0
hong kong	israel	0.0
hong kong	italy	0.0
hong kong	japan	21.428571428571427
hong kong	jersey	0.0
hong kong	kazakhstan	0.0
hong kong	korea	0.0
hong kong	kosovo	0.0
hong kong	kuwait	0.0
hong kong	luxembourg	0.0
hong kong	malaysia	0.0
hong kong	mexico	0.0
hong kong	moldova	0.0
hong kong	mongolia	0.0
hong kong	morocco	0.0
hong kong	nepal	0.0
hong kong	netherlands	0.0
hong kong	new zealand	0.0
hong kong	niger	0.0
hong kong	nigeria	0.0
hong kong	north macedonia	0.0
hong kong	norway	0.0
hong kong	pakistan	0.0
hong kong	panama	0.0
hong kong	peru	0.0
hong kong	philippines	0.0
hong kong	poland	0.0
hong kong	portugal	0.0
hong kong	reunion	0.0
hong kong	romania	0.0
hong kong	russia	0.0
hong kong	saint martin	0.0
hong kong	saudi arabia	0.0
hong kong	singapore	0.0
hong kong	slovenia	0.0
hong kong	south africa	0.0
hong kong	spain	0.0
hong kong	sweden	0.0
hong kong	switzerland	0.0
hong kong	taiwan	0.0
hong kong	thailand	0.0
hong kong	tunisia	0.0
hong kong	turkey	0.0
hong kong	ukraine	0.0
hong kong	united kingdom	14.285714285714286
hong kong	united states	21.428571428571427
hong kong	vietnam	0.0
hungary	argentina	0.0
hungary	australia	0.0
hungary	austria	0.0
hungary	bahrain	0.0
hungary	bangladesh	0.0
hungary	belgium	0.0
hungary	brazil	0.0
hungary	brunei	0.0
hungary	bulgaria	0.0
hungary	cambodia	0.0
hungary	canada	0.0
hungary	chile	0.0
hungary	china	0.0
hungary	colombia	0.0
hungary	costa rica	0.0
hungary	croatia	0.0
hungary	cyprus	0.0
hungary	czech republic	0.0
hungary	czechia	0.0
hungary	denmark	0.0
hungary	ecuador	0.0
hungary	egypt	0.0
hungary	estonia	0.0
hungary	ethiopia	0.0
hungary	finland	100.0
hungary	france	0.0
hungary	germany	0.0
hungary	greece	0.0
hungary	guatemala	0.0
hungary	guinea	0.0
hungary	haiti	0.0
hungary	hong kong	0.0
hungary	hungary	0.0
hungary	india	0.0
hungary	indonesia	0.0
hungary	iran	0.0
hungary	ireland	0.0
hungary	israel	0.0
hungary	italy	0.0
hungary	japan	0.0
hungary	jersey	0.0
hungary	kazakhstan	0.0
hungary	korea	0.0
hungary	kosovo	0.0
hungary	kuwait	0.0
hungary	luxembourg	0.0
hungary	malaysia	0.0
hungary	mexico	0.0
hungary	moldova	0.0
hungary	mongolia	0.0
hungary	morocco	0.0
hungary	nepal	0.0
hungary	netherlands	0.0
hungary	new zealand	0.0
hungary	niger	0.0
hungary	nigeria	0.0
hungary	north macedonia	0.0
hungary	norway	0.0
hungary	pakistan	0.0
hungary	panama	0.0
hungary	peru	0.0
hungary	philippines	0.0
hungary	poland	0.0
hungary	portugal	0.0
hungary	reunion	0.0
hungary	romania	0.0
hungary	russia	0.0
hungary	saint martin	0.0
hungary	saudi arabia	0.0
hungary	singapore	0.0
hungary	slovenia	0.0
hungary	south africa	0.0
hungary	spain	0.0
hungary	sweden	0.0
hungary	switzerland	0.0
hungary	taiwan	0.0
hungary	thailand	0.0
hungary	tunisia	0.0
hungary	turkey	0.0
hungary	ukraine	0.0
hungary	united kingdom	0.0
hungary	united states	0.0
hungary	vietnam	0.0
india	argentina	0.0
india	australia	0.0
india	austria	0.0
india	bahrain	0.0
india	bangladesh	0.0
india	belgium	0.0
india	brazil	0.0
india	brunei	0.0
india	bulgaria	0.0
india	cambodia	0.0
india	canada	0.0
india	chile	0.0
india	china	0.0
india	colombia	0.0
india	costa rica	0.0
india	croatia	0.0
india	cyprus	0.0
india	czech republic	0.0
india	czechia	0.0
india	denmark	0.0
india	ecuador	0.0
india	egypt	0.0
india	estonia	0.0
india	ethiopia	0.0
india	finland	50.0
india	france	0.0
india	germany	0.0
india	greece	0.0
india	guatemala	0.0
india	guinea	0.0
india	haiti	0.0
india	hong kong	0.0
india	hungary	0.0
india	india	0.0
india	indonesia	0.0
india	iran	0.0
india	ireland	50.0
india	israel	0.0
india	italy	0.0
india	japan	0.0
india	jersey	0.0
india	kazakhstan	0.0
india	korea	0.0
india	kosovo	0.0
india	kuwait	0.0
india	luxembourg	0.0
india	malaysia	0.0
india	mexico	0.0
india	moldova	0.0
india	mongolia	0.0
india	morocco	0.0
india	nepal	0.0
india	netherlands	0.0
india	new zealand	0.0
india	niger	0.0
india	nigeria	0.0
india	north macedonia	0.0
india	norway	0.0
india	pakistan	0.0
india	panama	0.0
india	peru	0.0
india	philippines	0.0
india	poland	0.0
india	portugal	0.0
india	reunion	0.0
india	romania	0.0
india	russia	0.0
india	saint martin	0.0
india	saudi arabia	0.0
india	singapore	0.0
india	slovenia	0.0
india	south africa	0.0
india	spain	0.0
india	sweden	0.0
india	switzerland	0.0
india	taiwan	0.0
india	thailand	0.0
india	tunisia	0.0
india	turkey	0.0
india	ukraine	0.0
india	united kingdom	0.0
india	united states	0.0
india	vietnam	0.0
indonesia	argentina	0.0
indonesia	australia	0.0
indonesia	austria	0.0
indonesia	bahrain	0.0
indonesia	bangladesh	0.0
indonesia	belgium	0.0
indonesia	brazil	0.0
indonesia	brunei	0.0
indonesia	bulgaria	0.0
indonesia	cambodia	0.0
indonesia	canada	0.0
indonesia	chile	0.0
indonesia	china	0.0
indonesia	colombia	0.0
indonesia	costa rica	0.0
indonesia	croatia	0.0
indonesia	cyprus	0.0
indonesia	czech republic	0.0
indonesia	czechia	0.0
indonesia	denmark	0.0
indonesia	ecuador	0.0
indonesia	egypt	0.0
indonesia	estonia	0.0
indonesia	ethiopia	0.0
indonesia	finland	0.0
indonesia	france	100.0
indonesia	germany	0.0
indonesia	greece	0.0
indonesia	guatemala	0.0
indonesia	guinea	0.0
indonesia	haiti	0.0
indonesia	hong kong	0.0
indonesia	hungary	0.0
indonesia	india	0.0
indonesia	indonesia	0.0
indonesia	iran	0.0
indonesia	ireland	0.0
indonesia	israel	0.0
indonesia	italy	0.0
indonesia	japan	0.0
indonesia	jersey	0.0
indonesia	kazakhstan	0.0
indonesia	korea	0.0
indonesia	kosovo	0.0
indonesia	kuwait	0.0
indonesia	luxembourg	0.0
indonesia	malaysia	0.0
indonesia	mexico	0.0
indonesia	moldova	0.0
indonesia	mongolia	0.0
indonesia	morocco	0.0
indonesia	nepal	0.0
indonesia	netherlands	0.0
indonesia	new zealand	0.0
indonesia	niger	0.0
indonesia	nigeria	0.0
indonesia	north macedonia	0.0
indonesia	norway	0.0
indonesia	pakistan	0.0
indonesia	panama	0.0
indonesia	peru	0.0
indonesia	philippines	0.0
indonesia	poland	0.0
indonesia	portugal	0.0
indonesia	reunion	0.0
indonesia	romania	0.0
indonesia	russia	0.0
indonesia	saint martin	0.0
indonesia	saudi arabia	0.0
indonesia	singapore	0.0
indonesia	slovenia	0.0
indonesia	south africa	0.0
indonesia	spain	0.0
indonesia	sweden	0.0
indonesia	switzerland	0.0
indonesia	taiwan	0.0
indonesia	thailand	0.0
indonesia	tunisia	0.0
indonesia	turkey	0.0
indonesia	ukraine	0.0
indonesia	united kingdom	0.0
indonesia	united states	0.0
indonesia	vietnam	0.0
iran	argentina	0.0
iran	australia	0.0
iran	austria	0.0
iran	bahrain	0.0
iran	bangladesh	0.0
iran	belgium	0.0
iran	brazil	0.0
iran	brunei	0.0
iran	bulgaria	0.0
iran	cambodia	0.0
iran	canada	0.0
iran	chile	0.0
iran	china	0.0
iran	colombia	0.0
iran	costa rica	0.0
iran	croatia	0.0
iran	cyprus	0.0
iran	czech republic	0.0
iran	czechia	0.0
iran	denmark	0.0
iran	ecuador	0.0
iran	egypt	0.0
iran	estonia	0.0
iran	ethiopia	0.0
iran	finland	0.0
iran	france	0.0
iran	germany	0.0
iran	greece	0.0
iran	guatemala	0.0
iran	guinea	0.0
iran	haiti	0.0
iran	hong kong	0.0
iran	hungary	0.0
iran	india	0.0
iran	indonesia	0.0
iran	iran	0.0
iran	ireland	0.0
iran	israel	0.0
iran	italy	0.0
iran	japan	0.0
iran	jersey	0.0
iran	kazakhstan	0.0
iran	korea	0.0
iran	kosovo	0.0
iran	kuwait	0.0
iran	luxembourg	0.0
iran	malaysia	0.0
iran	mexico	0.0
iran	moldova	0.0
iran	mongolia	0.0
iran	morocco	0.0
iran	nepal	0.0
iran	netherlands	0.0
iran	new zealand	0.0
iran	niger	0.0
iran	nigeria	0.0
iran	north macedonia	0.0
iran	norway	0.0
iran	pakistan	0.0
iran	panama	0.0
iran	peru	0.0
iran	philippines	0.0
iran	poland	0.0
iran	portugal	0.0
iran	reunion	0.0
iran	romania	0.0
iran	russia	0.0
iran	saint martin	0.0
iran	saudi arabia	0.0
iran	singapore	0.0
iran	slovenia	0.0
iran	south africa	0.0
iran	spain	0.0
iran	sweden	0.0
iran	switzerland	0.0
iran	taiwan	0.0
iran	thailand	0.0
iran	tunisia	0.0
iran	turkey	0.0
iran	ukraine	0.0
iran	united kingdom	0.0
iran	united states	0.0
iran	vietnam	0.0
ireland	argentina	0.0
ireland	australia	0.0
ireland	austria	0.0
ireland	bahrain	0.0
ireland	bangladesh	0.0
ireland	belgium	0.0
ireland	brazil	0.0
ireland	brunei	0.0
ireland	bulgaria	0.0
ireland	cambodia	0.0
ireland	canada	4.166666666666667
ireland	chile	0.0
ireland	china	0.0
ireland	colombia	0.0
ireland	costa rica	0.0
ireland	croatia	0.0
ireland	cyprus	0.0
ireland	czech republic	0.0
ireland	czechia	0.0
ireland	denmark	0.0
ireland	ecuador	0.0
ireland	egypt	0.0
ireland	estonia	0.0
ireland	ethiopia	0.0
ireland	finland	0.0
ireland	france	0.0
ireland	germany	0.0
ireland	greece	0.0
ireland	guatemala	0.0
ireland	guinea	0.0
ireland	haiti	0.0
ireland	hong kong	0.0
ireland	hungary	0.0
ireland	india	0.0
ireland	indonesia	0.0
ireland	iran	0.0
ireland	ireland	20.833333333333332
ireland	israel	0.0
ireland	italy	0.0
ireland	japan	8.333333333333334
ireland	jersey	0.0
ireland	kazakhstan	0.0
ireland	korea	0.0
ireland	kosovo	0.0
ireland	kuwait	0.0
ireland	luxembourg	0.0
ireland	malaysia	0.0
ireland	mexico	0.0
ireland	moldova	0.0
ireland	mongolia	0.0
ireland	morocco	0.0
ireland	nepal	0.0
ireland	netherlands	12.5
ireland	new zealand	0.0
ireland	niger	0.0
ireland	nigeria	0.0
ireland	north macedonia	0.0
ireland	norway	0.0
ireland	pakistan	0.0
ireland	panama	0.0
ireland	peru	0.0
ireland	philippines	0.0
ireland	poland	0.0
ireland	portugal	0.0
ireland	reunion	0.0
ireland	romania	0.0
ireland	russia	0.0
ireland	saint martin	0.0
ireland	saudi arabia	0.0
ireland	singapore	0.0
ireland	slovenia	0.0
ireland	south africa	0.0
ireland	spain	0.0
ireland	sweden	0.0
ireland	switzerland	4.166666666666667
ireland	taiwan	0.0
ireland	thailand	0.0
ireland	tunisia	0.0
ireland	turkey	0.0
ireland	ukraine	0.0
ireland	united kingdom	12.5
ireland	united states	37.5
ireland	vietnam	0.0
israel	argentina	0.0
israel	australia	0.0
israel	austria	0.0
israel	bahrain	0.0
israel	bangladesh	0.0
israel	belgium	0.0
israel	brazil	3.125
israel	brunei	0.0
israel	bulgaria	3.125
israel	cambodia	0.0
israel	canada	3.125
israel	chile	0.0
israel	china	0.0
israel	colombia	0.0
israel	costa rica	0.0
israel	croatia	0.0
israel	cyprus	0.0
israel	czech republic	0.0
israel	czechia	0.0
israel	denmark	0.0
israel	ecuador	0.0
israel	egypt	0.0
israel	estonia	0.0
israel	ethiopia	0.0
israel	finland	3.125
israel	france	6.25
israel	germany	9.375
israel	greece	0.0
israel	guatemala	3.125
israel	guinea	0.0
israel	haiti	0.0
israel	hong kong	0.0
israel	hungary	0.0
israel	india	0.0
israel	indonesia	0.0
israel	iran	0.0
israel	ireland	0.0
israel	israel	12.5
israel	italy	0.0
israel	japan	9.375
israel	jersey	0.0
israel	kazakhstan	0.0
israel	korea	0.0
israel	kosovo	0.0
israel	kuwait	0.0
israel	luxembourg	0.0
israel	malaysia	0.0
israel	mexico	0.0
israel	moldova	0.0
israel	mongolia	0.0
israel	morocco	0.0
israel	nepal	0.0
israel	netherlands	0.0
israel	new zealand	0.0
israel	niger	0.0
israel	nigeria	0.0
israel	north macedonia	0.0
israel	norway	0.0
israel	pakistan	0.0
israel	panama	0.0
israel	peru	0.0
israel	philippines	0.0
israel	poland	0.0
israel	portugal	0.0
israel	reunion	0.0
israel	romania	0.0
israel	russia	0.0
israel	saint martin	0.0
israel	saudi arabia	0.0
israel	singapore	0.0
israel	slovenia	0.0
israel	south africa	0.0
israel	spain	0.0
israel	sweden	0.0
israel	switzerland	0.0
israel	taiwan	3.125
israel	thailand	0.0
israel	tunisia	0.0
israel	turkey	0.0
israel	ukraine	0.0
israel	united kingdom	6.25
israel	united states	37.5
israel	vietnam	0.0
italy	argentina	0.0
italy	australia	0.0
italy	austria	0.0
italy	bahrain	0.0
italy	bangladesh	0.0
italy	belgium	0.6993006993006993
italy	brazil	0.0
italy	brunei	0.0
italy	bulgaria	0.0
italy	cambodia	0.0
italy	canada	4.195804195804196
italy	chile	0.0
italy	china	0.6993006993006993
italy	colombia	0.0
italy	costa rica	0.0
italy	croatia	0.0
italy	cyprus	0.0
italy	czech republic	0.0
italy	czechia	0.0
italy	denmark	0.6993006993006993
italy	ecuador	0.0
italy	egypt	0.0
italy	estonia	0.0
italy	ethiopia	0.0
italy	finland	0.6993006993006993
italy	france	2.097902097902098
italy	germany	1.3986013986013985
italy	greece	0.0
italy	guatemala	0.0
italy	guinea	0.0
italy	haiti	0.0
italy	hong kong	0.0
italy	hungary	0.0
italy	india	0.0
italy	indonesia	0.0
italy	iran	0.0
italy	ireland	0.0
italy	israel	0.0
italy	italy	27.272727272727273
italy	japan	2.797202797202797
italy	jersey	0.0
italy	kazakhstan	0.0
italy	korea	0.6993006993006993
italy	kosovo	0.0
italy	kuwait	0.0
italy	luxembourg	0.6993006993006993
italy	malaysia	0.0
italy	mexico	0.6993006993006993
italy	moldova	0.0
italy	mongolia	0.0
italy	morocco	0.0
italy	nepal	0.0
italy	netherlands	2.097902097902098
italy	new zealand	0.0
italy	niger	0.0
italy	nigeria	1.3986013986013985
italy	north macedonia	0.0
italy	norway	0.0
italy	pakistan	0.0
italy	panama	0.0
italy	peru	0.0
italy	philippines	0.0
italy	poland	0.0
italy	portugal	0.0
italy	reunion	0.0
italy	romania	0.0
italy	russia	0.0
italy	saint martin	0.0
italy	saudi arabia	0.0
italy	singapore	0.0
italy	slovenia	0.0
italy	south africa	0.0
italy	spain	0.6993006993006993
italy	sweden	4.895104895104895
italy	switzerland	1.3986013986013985
italy	taiwan	0.6993006993006993
italy	thailand	0.0
italy	tunisia	0.0
italy	turkey	0.0
italy	ukraine	0.0
italy	united kingdom	10.48951048951049
italy	united states	35.66433566433567
italy	vietnam	0.0
japan	argentina	0.0
japan	australia	0.3590664272890485
japan	austria	0.17953321364452424
japan	bahrain	0.0
japan	bangladesh	0.0
japan	belgium	0.5385996409335727
japan	brazil	0.0
japan	brunei	0.0
japan	bulgaria	0.0
japan	cambodia	0.0
japan	canada	3.5906642728904847
japan	chile	0.0
japan	china	0.17953321364452424
japan	colombia	0.0
japan	costa rica	0.0
japan	croatia	0.0
japan	cyprus	0.0
japan	czech republic	0.0
japan	czechia	0.0
japan	denmark	0.17953321364452424
japan	ecuador	0.0
japan	egypt	0.0
japan	estonia	0.0
japan	ethiopia	0.0
japan	finland	0.0
japan	france	2.872531418312388
japan	germany	3.5906642728904847
japan	greece	0.17953321364452424
japan	guatemala	0.17953321364452424
japan	guinea	0.0
japan	haiti	0.0
japan	hong kong	0.3590664272890485
japan	hungary	0.0
japan	india	0.0
japan	indonesia	0.0
japan	iran	0.0
japan	ireland	0.5385996409335727
japan	israel	0.8976660682226212
japan	italy	0.5385996409335727
japan	japan	40.754039497307005
japan	jersey	0.0
japan	kazakhstan	0.0
japan	korea	0.3590664272890485
japan	kosovo	0.0
japan	kuwait	0.0
japan	luxembourg	0.3590664272890485
japan	malaysia	0.0
japan	mexico	0.718132854578097
japan	moldova	0.0
japan	mongolia	0.0
japan	morocco	0.0
japan	nepal	0.0
japan	netherlands	2.5134649910233393
japan	new zealand	0.0
japan	niger	0.0
japan	nigeria	0.0
japan	north macedonia	0.0
japan	norway	0.0
japan	pakistan	0.0
japan	panama	0.0
japan	peru	0.0
japan	philippines	0.0
japan	poland	0.0
japan	portugal	0.17953321364452424
japan	reunion	0.0
japan	romania	0.0
japan	russia	0.3590664272890485
japan	saint martin	0.0
japan	saudi arabia	0.0
japan	singapore	0.17953321364452424
japan	slovenia	0.0
japan	south africa	0.0
japan	spain	0.0
japan	sweden	0.718132854578097
japan	switzerland	1.2567324955116697
japan	taiwan	0.718132854578097
japan	thailand	0.17953321364452424
japan	tunisia	0.0
japan	turkey	0.17953321364452424
japan	ukraine	0.0
japan	united kingdom	5.206463195691203
japan	united states	32.13644524236984
japan	vietnam	0.0
jersey	argentina	0.0
jersey	australia	0.0
jersey	austria	0.0
jersey	bahrain	0.0
jersey	bangladesh	0.0
jersey	belgium	0.0
jersey	brazil	0.0
jersey	brunei	0.0
jersey	bulgaria	0.0
jersey	cambodia	0.0
jersey	canada	0.0
jersey	chile	0.0
jersey	china	0.0
jersey	colombia	0.0
jersey	costa rica	0.0
jersey	croatia	0.0
jersey	cyprus	0.0
jersey	czech republic	0.0
jersey	czechia	0.0
jersey	denmark	0.0
jersey	ecuador	0.0
jersey	egypt	0.0
jersey	estonia	0.0
jersey	ethiopia	0.0
jersey	finland	0.0
jersey	france	0.0
jersey	germany	0.0
jersey	greece	0.0
jersey	guatemala	0.0
jersey	guinea	0.0
jersey	haiti	0.0
jersey	hong kong	0.0
jersey	hungary	0.0
jersey	india	0.0
jersey	indonesia	0.0
jersey	iran	0.0
jersey	ireland	0.0
jersey	israel	0.0
jersey	italy	0.0
jersey	japan	100.0
jersey	jersey	0.0
jersey	kazakhstan	0.0
jersey	korea	0.0
jersey	kosovo	0.0
jersey	kuwait	0.0
jersey	luxembourg	0.0
jersey	malaysia	0.0
jersey	mexico	0.0
jersey	moldova	0.0
jersey	mongolia	0.0
jersey	morocco	0.0
jersey	nepal	0.0
jersey	netherlands	0.0
jersey	new zealand	0.0
jersey	niger	0.0
jersey	nigeria	0.0
jersey	north macedonia	0.0
jersey	norway	0.0
jersey	pakistan	0.0
jersey	panama	0.0
jersey	peru	0.0
